Argument Unit ID,Corpus Name,AIFdb Unit ID,AIFdb Map ID  
14364,IAC,148143,7813
14365,IAC,148144,7813
14366,IAC,148146,7813
14367,IAC,148147,7813
14368,IAC,148149,7813
14369,IAC,148150,7813
14370,IAC,148152,7813
14371,IAC,148153,7813
14372,IAC,148155,7813
14373,IAC,148156,7813
14374,IAC,148158,7813
14375,IAC,148159,7813
14376,IAC,148161,7813
14377,IAC,148162,7813
14378,IAC,148164,7813
14379,IAC,148165,7813
14380,IAC,148167,7813
14381,IAC,148168,7813
14382,IAC,148170,7813
14383,IAC,148171,7813
14384,IAC,148173,7813
14385,IAC,148174,7813
14386,IAC,148176,7813
14387,IAC,148177,7813
14388,IAC,148179,7813
14389,IAC,148180,7813
14390,IAC,148182,7813
14391,IAC,148183,7813
14392,IAC,148185,7813
14393,IAC,148186,7813
14394,IAC,148188,7813
14395,IAC,148189,7813
14396,IAC,148191,7813
14397,IAC,148192,7813
14398,IAC,148194,7813
14399,IAC,148195,7813
14400,IAC,148197,7813
14401,IAC,148198,7813
14402,IAC,148200,7813
14403,IAC,148201,7813
14404,IAC,148203,7813
14405,IAC,148204,7813
14406,IAC,148206,7813
14407,IAC,148207,7813
14408,IAC,148209,7813
14409,IAC,148210,7813
14410,IAC,148212,7813
14411,IAC,148213,7813
14412,IAC,148215,7813
14413,IAC,148216,7813
14414,IAC,148218,7813
14415,IAC,148219,7813
14416,IAC,148221,7813
14417,IAC,148222,7813
14418,IAC,148224,7813
14419,IAC,148225,7813
14420,IAC,148227,7813
14421,IAC,148228,7813
14422,IAC,148230,7813
14423,IAC,148231,7813
14424,IAC,148233,7813
14425,IAC,148234,7813
14426,IAC,148236,7813
14427,IAC,148237,7813
14428,IAC,148239,7813
14429,IAC,148240,7813
14430,IAC,148242,7813
14431,IAC,148243,7813
14432,IAC,148245,7813
14433,IAC,148246,7813
14434,IAC,158007,8485
14435,IAC,158008,8485
14436,IAC,136377,7009
14437,IAC,136378,7009
14438,IAC,136380,7009
14439,IAC,136381,7009
14440,IAC,136383,7009
14441,IAC,136384,7009
14442,IAC,136386,7009
14443,IAC,136387,7009
14444,IAC,136389,7009
14445,IAC,153901,8200
14446,IAC,153902,8200
14447,IAC,153904,8200
14448,IAC,153905,8200
14449,IAC,153907,8200
14450,IAC,153908,8200
14451,IAC,153910,8200
14452,IAC,153911,8200
14453,IAC,153913,8200
14454,IAC,153914,8200
14455,IAC,155517,8304
14456,IAC,155518,8304
14457,IAC,155520,8304
14458,IAC,155521,8304
14459,IAC,155523,8304
14460,IAC,155524,8304
14461,IAC,155526,8304
14462,IAC,155527,8304
14463,IAC,155529,8304
14464,IAC,155530,8304
14465,IAC,155532,8304
14466,IAC,155533,8304
14467,IAC,158613,8523
14468,IAC,158614,8523
14469,IAC,158616,8523
14470,IAC,158617,8523
14471,IAC,158619,8523
14472,IAC,142889,7468
14473,IAC,142890,7468
14474,IAC,142892,7468
14475,IAC,142893,7468
14476,IAC,142895,7468
14477,IAC,142896,7468
14478,IAC,140365,7293
14479,IAC,140366,7293
14480,IAC,140966,7342
14481,IAC,140967,7342
14482,IAC,140969,7342
14483,IAC,140970,7342
14484,IAC,140972,7342
14485,IAC,140973,7342
14486,IAC,140975,7342
14487,IAC,140976,7342
14488,IAC,140978,7342
14489,IAC,140979,7342
14490,IAC,140981,7342
14491,IAC,140982,7342
14492,IAC,140984,7342
14493,IAC,140986,7342
14494,IAC,140988,7342
14495,IAC,150254,7943
14496,IAC,150255,7943
14497,IAC,150257,7943
14498,IAC,150258,7943
14499,IAC,150260,7943
14500,IAC,150262,7943
14501,IAC,150263,7943
14502,IAC,136856,7050
14503,IAC,136857,7050
14504,IAC,136859,7050
14505,IAC,136860,7050
14506,IAC,136862,7050
14507,IAC,136863,7050
14508,IAC,136865,7050
14509,IAC,136866,7050
14510,IAC,136868,7050
14511,IAC,136869,7050
14512,IAC,136871,7050
14513,IAC,136872,7050
14514,IAC,136874,7050
14515,IAC,136875,7050
14516,IAC,136877,7050
14517,IAC,136878,7050
14518,IAC,136880,7050
14519,IAC,136882,7050
14520,IAC,136883,7050
14521,IAC,136885,7050
14522,IAC,136887,7050
14523,IAC,136888,7050
14524,IAC,136890,7050
14525,IAC,136891,7050
14526,IAC,136893,7050
14527,IAC,136894,7050
14528,IAC,136896,7050
14529,IAC,136897,7050
14530,IAC,136899,7050
14531,IAC,136900,7050
14532,IAC,136902,7050
14533,IAC,136903,7050
14534,IAC,136905,7050
14535,IAC,136906,7050
14536,IAC,138586,7152
14537,IAC,138587,7152
14538,IAC,138589,7152
14539,IAC,138590,7152
14540,IAC,146292,7688
14541,IAC,146293,7688
14542,IAC,150129,7932
14543,IAC,150130,7932
14544,IAC,160648,8645
14545,IAC,160649,8645
14546,IAC,160651,8645
14547,IAC,160652,8645
14548,IAC,160654,8645
14549,IAC,160655,8645
14550,IAC,160657,8645
14551,IAC,160658,8645
14552,IAC,160660,8645
14553,IAC,160661,8645
14554,IAC,160663,8645
14555,IAC,160664,8645
14556,IAC,160666,8645
14557,IAC,160667,8645
14558,IAC,160669,8645
14559,IAC,160670,8645
14560,IAC,160672,8645
14561,IAC,160673,8645
14562,IAC,160675,8645
14563,IAC,160676,8645
14564,IAC,160678,8645
14565,IAC,160679,8645
14566,IAC,139496,7220
14567,IAC,139497,7220
14568,IAC,136537,7019
14569,IAC,136538,7019
14570,IAC,156416,8371
14571,IAC,156417,8371
14572,IAC,156419,8371
14573,IAC,156420,8371
14574,IAC,156422,8371
14575,IAC,156423,8371
14576,IAC,156425,8371
14577,IAC,156426,8371
14578,IAC,156428,8371
14579,IAC,156429,8371
14580,IAC,156431,8371
14581,IAC,156432,8371
14582,IAC,156434,8371
14583,IAC,156435,8371
14584,IAC,138843,7173
14585,IAC,138844,7173
14586,IAC,137661,7080
14587,IAC,137662,7080
14588,IAC,138406,7139
14589,IAC,138407,7139
14590,IAC,138622,7156
14591,IAC,138623,7156
14592,IAC,138625,7156
14593,IAC,138626,7156
14594,IAC,138628,7156
14595,IAC,138630,7156
14596,IAC,138631,7156
14597,IAC,138633,7156
14598,IAC,138635,7156
14599,IAC,138636,7156
14600,IAC,138638,7156
14601,IAC,138639,7156
14602,IAC,144992,7615
14603,IAC,144993,7615
14604,IAC,144995,7615
14605,IAC,144996,7615
14606,IAC,144998,7615
14607,IAC,144999,7615
14608,IAC,145001,7615
14609,IAC,145002,7615
14610,IAC,162033,8741
14611,IAC,162034,8741
14612,IAC,162036,8741
14613,IAC,162037,8741
14614,IAC,162039,8741
14615,IAC,162040,8741
14616,IAC,162042,8741
14617,IAC,162043,8741
14618,IAC,162045,8741
14619,IAC,162046,8741
14620,IAC,162048,8741
14621,IAC,162049,8741
14622,IAC,140273,7285
14623,IAC,140274,7285
14624,IAC,140276,7285
14625,IAC,140277,7285
14626,IAC,145573,7656
14627,IAC,145574,7656
14628,IAC,145576,7656
14629,IAC,145577,7656
14630,IAC,145579,7656
14631,IAC,145580,7656
14632,IAC,145582,7656
14633,IAC,145584,7656
14634,IAC,143766,7538
14635,IAC,143767,7538
14636,IAC,144938,7607
14637,IAC,144939,7607
14638,IAC,144941,7607
14639,IAC,144942,7607
14640,IAC,144944,7607
14641,IAC,144945,7607
14642,IAC,149156,7879
14643,IAC,149157,7879
14644,IAC,150678,7962
14645,IAC,150679,7962
14646,IAC,150681,7962
14647,IAC,150682,7962
14648,IAC,145007,7617
14649,IAC,145008,7617
14650,IAC,145010,7617
14651,IAC,145011,7617
14652,IAC,162051,8742
14653,IAC,162052,8742
14654,IAC,144429,7579
14655,IAC,144430,7579
14656,IAC,144432,7579
14657,IAC,144433,7579
14658,IAC,144435,7579
14659,IAC,144436,7579
14660,IAC,139138,7199
14661,IAC,139139,7199
14662,IAC,139141,7199
14663,IAC,162414,8776
14664,IAC,162415,8776
14665,IAC,162417,8776
14666,IAC,162418,8776
14667,IAC,162420,8776
14668,IAC,162421,8776
14669,IAC,162423,8776
14670,IAC,162424,8776
14671,IAC,162426,8776
14672,IAC,162427,8776
14673,IAC,162429,8776
14674,IAC,162430,8776
14675,IAC,162432,8776
14676,IAC,162433,8776
14677,IAC,162435,8776
14678,IAC,162436,8776
14679,IAC,162438,8776
14680,IAC,162440,8776
14681,IAC,162441,8776
14682,IAC,162443,8776
14683,IAC,162444,8776
14684,IAC,162446,8776
14685,IAC,162447,8776
14686,IAC,162449,8776
14687,IAC,162450,8776
14688,IAC,162452,8776
14689,IAC,162454,8776
14690,IAC,162456,8776
14691,IAC,162458,8776
14692,IAC,162460,8776
14693,IAC,162461,8776
14694,IAC,162463,8776
14695,IAC,162464,8776
14696,IAC,162466,8776
14697,IAC,162467,8776
14698,IAC,162469,8776
14699,IAC,162470,8776
14700,IAC,162472,8776
14701,IAC,162473,8776
14702,IAC,162475,8776
14703,IAC,162476,8776
14704,IAC,162478,8776
14705,IAC,162480,8776
14706,IAC,162482,8776
14707,IAC,162483,8776
14708,IAC,162485,8776
14709,IAC,162486,8776
14710,IAC,162488,8776
14711,IAC,162489,8776
14712,IAC,162491,8776
14713,IAC,162493,8776
14714,IAC,162494,8776
14715,IAC,162496,8776
14716,IAC,162497,8776
14717,IAC,162499,8776
14718,IAC,162500,8776
14719,IAC,162502,8776
14720,IAC,162503,8776
14721,IAC,162505,8776
14722,IAC,162507,8776
14723,IAC,162509,8776
14724,IAC,162510,8776
14725,IAC,162512,8776
14726,IAC,162513,8776
14727,IAC,162515,8776
14728,IAC,162517,8776
14729,IAC,162519,8776
14730,IAC,162521,8776
14731,IAC,162523,8776
14732,IAC,162524,8776
14733,IAC,152244,8083
14734,IAC,152245,8083
14735,IAC,139493,7219
14736,IAC,139494,7219
14737,IAC,151019,7990
14738,IAC,151020,7990
14739,IAC,152413,8104
14740,IAC,152414,8104
14741,IAC,152416,8104
14742,IAC,152417,8104
14743,IAC,152419,8104
14744,IAC,152420,8104
14745,IAC,152422,8104
14746,IAC,152423,8104
14747,IAC,152425,8104
14748,IAC,152426,8104
14749,IAC,152428,8104
14750,IAC,152429,8104
14751,IAC,152431,8104
14752,IAC,152432,8104
14753,IAC,152434,8104
14754,IAC,152435,8104
14755,IAC,152437,8104
14756,IAC,152438,8104
14757,IAC,152440,8104
14758,IAC,152441,8104
14759,IAC,152443,8104
14760,IAC,152444,8104
14761,IAC,152446,8104
14762,IAC,152447,8104
14763,IAC,152449,8104
14764,IAC,152450,8104
14765,IAC,152452,8104
14766,IAC,152453,8104
14767,IAC,152455,8104
14768,IAC,152456,8104
14769,IAC,152458,8104
14770,IAC,152460,8104
14771,IAC,152461,8104
14772,IAC,152463,8104
14773,IAC,146208,7680
14774,IAC,146209,7680
14775,IAC,146211,7680
14776,IAC,146212,7680
14777,IAC,146214,7680
14778,IAC,146215,7680
14779,IAC,151617,8040
14780,IAC,151618,8040
14781,IAC,155712,8321
14782,IAC,155713,8321
14783,IAC,155715,8321
14784,IAC,155716,8321
14785,IAC,155718,8321
14786,IAC,155719,8321
14787,IAC,155721,8321
14788,IAC,155722,8321
14789,IAC,140270,7284
14790,IAC,140271,7284
14791,IAC,154408,8241
14792,IAC,154409,8241
14793,IAC,155373,8298
14794,IAC,155374,8298
14795,IAC,139902,7260
14796,IAC,139903,7260
14797,IAC,139905,7260
14798,IAC,139906,7260
14799,IAC,139908,7260
14800,IAC,139909,7260
14801,IAC,160564,8635
14802,IAC,160565,8635
14803,IAC,160567,8635
14804,IAC,160568,8635
14805,IAC,160570,8635
14806,IAC,160571,8635
14807,IAC,160573,8635
14808,IAC,160574,8635
14809,IAC,147184,7738
14810,IAC,147185,7738
14811,IAC,147187,7738
14812,IAC,147188,7738
14813,IAC,147190,7738
14814,IAC,147191,7738
14815,IAC,147193,7738
14816,IAC,147194,7738
14817,IAC,147196,7738
14818,IAC,147197,7738
14819,IAC,146582,7707
14820,IAC,146583,7707
14821,IAC,146585,7707
14822,IAC,146586,7707
14823,IAC,146588,7707
14824,IAC,146589,7707
14825,IAC,146591,7707
14826,IAC,146592,7707
14827,IAC,146594,7707
14828,IAC,146595,7707
14829,IAC,146597,7707
14830,IAC,146598,7707
14831,IAC,146600,7707
14832,IAC,146601,7707
14833,IAC,156437,8372
14834,IAC,156438,8372
14835,IAC,157590,8460
14836,IAC,157591,8460
14837,IAC,157593,8460
14838,IAC,157595,8460
14839,IAC,157596,8460
14840,IAC,157598,8460
14841,IAC,157599,8460
14842,IAC,158371,8512
14843,IAC,158372,8512
14844,IAC,142671,7460
14845,IAC,142672,7460
14846,IAC,142674,7460
14847,IAC,142675,7460
14848,IAC,142677,7460
14849,IAC,142678,7460
14850,IAC,142680,7460
14851,IAC,142681,7460
14852,IAC,142683,7460
14853,IAC,142684,7460
14854,IAC,142686,7460
14855,IAC,142688,7460
14856,IAC,142690,7460
14857,IAC,142691,7460
14858,IAC,155639,8314
14859,IAC,155640,8314
14860,IAC,155642,8314
14861,IAC,155643,8314
14862,IAC,155645,8314
14863,IAC,155646,8314
14864,IAC,141590,7389
14865,IAC,141591,7389
14866,IAC,141593,7389
14867,IAC,141594,7389
14868,IAC,143547,7528
14869,IAC,143548,7528
14870,IAC,143550,7528
14871,IAC,143551,7528
14872,IAC,143553,7528
14873,IAC,143554,7528
14874,IAC,143556,7528
14875,IAC,143557,7528
14876,IAC,143559,7528
14877,IAC,143560,7528
14878,IAC,143562,7528
14879,IAC,143564,7528
14880,IAC,143565,7528
14881,IAC,139932,7263
14882,IAC,139933,7263
14883,IAC,158374,8513
14884,IAC,158375,8513
14885,IAC,158377,8513
14886,IAC,158378,8513
14887,IAC,151303,8018
14888,IAC,151304,8018
14889,IAC,151062,7998
14890,IAC,151063,7998
14891,IAC,138512,7145
14892,IAC,138513,7145
14893,IAC,138515,7145
14894,IAC,138516,7145
14895,IAC,138518,7145
14896,IAC,157244,8419
14897,IAC,157245,8419
14898,IAC,157247,8419
14899,IAC,157248,8419
14900,IAC,145951,7664
14901,IAC,145952,7664
14902,IAC,145954,7664
14903,IAC,145955,7664
14904,IAC,136720,7038
14905,IAC,136721,7038
14906,IAC,143387,7506
14907,IAC,143388,7506
14908,IAC,150993,7988
14909,IAC,150994,7988
14910,IAC,150996,7988
14911,IAC,150997,7988
14912,IAC,150999,7988
14913,IAC,151000,7988
14914,IAC,151002,7988
14915,IAC,151003,7988
14916,IAC,151005,7988
14917,IAC,151006,7988
14918,IAC,151008,7988
14919,IAC,151952,8056
14920,IAC,151953,8056
14921,IAC,151955,8056
14922,IAC,151956,8056
14923,IAC,151958,8056
14924,IAC,151959,8056
14925,IAC,154727,8259
14926,IAC,154728,8259
14927,IAC,154730,8259
14928,IAC,154731,8259
14929,IAC,154733,8259
14930,IAC,154734,8259
14931,IAC,154736,8259
14932,IAC,154737,8259
14933,IAC,154739,8259
14934,IAC,154741,8259
14935,IAC,154743,8259
14936,IAC,154744,8259
14937,IAC,154746,8259
14938,IAC,154747,8259
14939,IAC,146372,7696
14940,IAC,146373,7696
14941,IAC,146375,7696
14942,IAC,146377,7696
14943,IAC,146378,7696
14944,IAC,154241,8226
14945,IAC,154242,8226
14946,IAC,145506,7646
14947,IAC,145507,7646
14948,IAC,148098,7805
14949,IAC,148099,7805
14950,IAC,158086,8492
14951,IAC,158087,8492
14952,IAC,158089,8492
14953,IAC,158090,8492
14954,IAC,158092,8492
14955,IAC,158093,8492
14956,IAC,158095,8492
14957,IAC,158096,8492
14958,IAC,158098,8492
14959,IAC,158099,8492
14960,IAC,139858,7257
14961,IAC,139859,7257
14962,IAC,139861,7257
14963,IAC,139862,7257
14964,IAC,139864,7257
14965,IAC,139865,7257
14966,IAC,139867,7257
14967,IAC,139869,7257
14968,IAC,139870,7257
14969,IAC,139872,7257
14970,IAC,139873,7257
14971,IAC,140731,7321
14972,IAC,140732,7321
14973,IAC,140734,7321
14974,IAC,137646,7079
14975,IAC,137647,7079
14976,IAC,137649,7079
14977,IAC,137650,7079
14978,IAC,137652,7079
14979,IAC,137653,7079
14980,IAC,137655,7079
14981,IAC,137656,7079
14982,IAC,137658,7079
14983,IAC,137659,7079
14984,IAC,141378,7369
14985,IAC,141379,7369
14986,IAC,141381,7369
14987,IAC,141382,7369
14988,IAC,140780,7324
14989,IAC,140781,7324
14990,IAC,140783,7324
14991,IAC,140784,7324
14992,IAC,158016,8487
14993,IAC,158017,8487
14994,IAC,158019,8487
14995,IAC,158020,8487
14996,IAC,158022,8487
14997,IAC,158024,8487
14998,IAC,158026,8487
14999,IAC,158028,8487
15000,IAC,158029,8487
15001,IAC,158031,8487
15002,IAC,158032,8487
15003,IAC,158034,8487
15004,IAC,158036,8487
15005,IAC,158038,8487
15006,IAC,158040,8487
15007,IAC,156772,8391
15008,IAC,156773,8391
15009,IAC,156775,8391
15010,IAC,156776,8391
15011,IAC,156778,8391
15012,IAC,156779,8391
15013,IAC,156781,8391
15014,IAC,156782,8391
15015,IAC,151434,8032
15016,IAC,151435,8032
15017,IAC,151437,8032
15018,IAC,151438,8032
15019,IAC,151440,8032
15020,IAC,151441,8032
15021,IAC,155745,8326
15022,IAC,155746,8326
15023,IAC,155748,8326
15024,IAC,155749,8326
15025,IAC,155751,8326
15026,IAC,155752,8326
15027,IAC,155754,8326
15028,IAC,155755,8326
15029,IAC,155757,8326
15030,IAC,155758,8326
15031,IAC,155760,8326
15032,IAC,155761,8326
15033,IAC,155763,8326
15034,IAC,155764,8326
15035,IAC,155766,8326
15036,IAC,155767,8326
15037,IAC,155769,8326
15038,IAC,155770,8326
15039,IAC,161002,8662
15040,IAC,161003,8662
15041,IAC,138048,7114
15042,IAC,138049,7114
15043,IAC,138051,7114
15044,IAC,138052,7114
15045,IAC,138054,7114
15046,IAC,138055,7114
15047,IAC,157087,8407
15048,IAC,157088,8407
15049,IAC,159169,8551
15050,IAC,159170,8551
15051,IAC,159172,8551
15052,IAC,159173,8551
15053,IAC,159175,8551
15054,IAC,159177,8551
15055,IAC,159179,8551
15056,IAC,159181,8551
15057,IAC,159182,8551
15058,IAC,160779,8654
15059,IAC,160780,8654
15060,IAC,162367,8772
15061,IAC,162368,8772
15062,IAC,142541,7450
15063,IAC,142542,7450
15064,IAC,142544,7450
15065,IAC,142545,7450
15066,IAC,142547,7450
15067,IAC,142548,7450
15068,IAC,142550,7450
15069,IAC,142551,7450
15070,IAC,142553,7450
15071,IAC,142554,7450
15072,IAC,142556,7450
15073,IAC,142557,7450
15074,IAC,142559,7450
15075,IAC,142560,7450
15076,IAC,142562,7450
15077,IAC,142563,7450
15078,IAC,142565,7450
15079,IAC,142566,7450
15080,IAC,142568,7450
15081,IAC,142569,7450
15082,IAC,142571,7450
15083,IAC,142572,7450
15084,IAC,142574,7450
15085,IAC,142575,7450
15086,IAC,142577,7450
15087,IAC,142578,7450
15088,IAC,142580,7450
15089,IAC,142581,7450
15090,IAC,142583,7450
15091,IAC,142584,7450
15092,IAC,142586,7450
15093,IAC,142587,7450
15094,IAC,161005,8663
15095,IAC,161006,8663
15096,IAC,161008,8663
15097,IAC,161010,8663
15098,IAC,161011,8663
15099,IAC,149171,7882
15100,IAC,149172,7882
15101,IAC,149174,7882
15102,IAC,138520,7146
15103,IAC,138521,7146
15104,IAC,138523,7146
15105,IAC,138524,7146
15106,IAC,138526,7146
15107,IAC,138527,7146
15108,IAC,144550,7591
15109,IAC,144551,7591
15110,IAC,144014,7565
15111,IAC,144015,7565
15112,IAC,143654,7533
15113,IAC,143655,7533
15114,IAC,143657,7533
15115,IAC,143658,7533
15116,IAC,143660,7533
15117,IAC,143661,7533
15118,IAC,139499,7221
15119,IAC,139500,7221
15120,IAC,139502,7221
15121,IAC,139503,7221
15122,IAC,155205,8291
15123,IAC,155206,8291
15124,IAC,155208,8291
15125,IAC,155209,8291
15126,IAC,137170,7535
15126,IAC,137170,8556
15126,IAC,137170,8238
15126,IAC,137170,8611
15126,IAC,137170,7067
15127,IAC,143689,7535
15128,IAC,143690,7535
15129,IAC,143692,7535
15130,IAC,143693,7535
15131,IAC,143695,7535
15132,IAC,143697,7535
15133,IAC,143699,7535
15134,IAC,143701,7535
15135,IAC,143702,7535
15136,IAC,143704,7535
15137,IAC,143705,7535
15138,IAC,143707,7535
15139,IAC,143709,7535
15140,IAC,143711,7535
15141,IAC,143713,7535
15142,IAC,143715,7535
15143,IAC,143716,7535
15144,IAC,143718,7535
15145,IAC,143720,7535
15146,IAC,143721,7535
15147,IAC,143723,7535
15148,IAC,143724,7535
15149,IAC,143727,7535
15150,IAC,143728,7535
15151,IAC,143730,7535
15152,IAC,143731,7535
15153,IAC,143733,7535
15154,IAC,143734,7535
15155,IAC,143736,7535
15156,IAC,143738,7535
15157,IAC,143740,7535
15158,IAC,143741,7535
15159,IAC,143743,7535
15160,IAC,144131,7712
15160,IAC,144131,7569
15160,IAC,144131,8316
15160,IAC,144131,8327
15161,IAC,146814,7712
15162,IAC,146816,7712
15163,IAC,146817,7712
15164,IAC,146819,7712
15165,IAC,146820,7712
15166,IAC,150171,7937
15167,IAC,150172,7937
15168,IAC,150174,7937
15169,IAC,150175,7937
15170,IAC,150177,7937
15171,IAC,150178,7937
15172,IAC,150180,7937
15173,IAC,150182,7937
15174,IAC,150183,7937
15175,IAC,151413,8029
15176,IAC,151414,8029
15177,IAC,151416,8029
15178,IAC,151417,8029
15179,IAC,151419,8029
15180,IAC,151420,8029
15181,IAC,151422,8029
15182,IAC,151423,8029
15183,IAC,151425,8029
15184,IAC,151426,8029
15185,IAC,158386,8516
15186,IAC,158387,8516
15187,IAC,157473,8445
15188,IAC,157474,8445
15189,IAC,157831,8473
15190,IAC,157832,8473
15191,IAC,153578,8174
15192,IAC,153579,8174
15193,IAC,149213,7890
15194,IAC,149214,7890
15195,IAC,141255,7362
15196,IAC,141256,7362
15197,IAC,141258,7362
15198,IAC,141259,7362
15199,IAC,141261,7362
15200,IAC,141262,7362
15201,IAC,141264,7362
15202,IAC,141265,7362
15203,IAC,141267,7362
15204,IAC,141268,7362
15205,IAC,141270,7362
15206,IAC,141271,7362
15207,IAC,141273,7362
15208,IAC,141274,7362
15209,IAC,141276,7362
15210,IAC,141277,7362
15211,IAC,142947,7475
15212,IAC,142948,7475
15213,IAC,142950,7475
15214,IAC,142951,7475
15215,IAC,149179,7884
15216,IAC,149180,7884
15217,IAC,149182,7884
15218,IAC,149183,7884
15219,IAC,149185,7884
15220,IAC,149187,7884
15221,IAC,149188,7884
15222,IAC,149190,7884
15223,IAC,149191,7884
15224,IAC,149193,7884
15225,IAC,149194,7884
15226,IAC,146630,7709
15227,IAC,146631,7709
15228,IAC,146633,7709
15229,IAC,146634,7709
15230,IAC,146636,7709
15231,IAC,146637,7709
15232,IAC,146639,7709
15233,IAC,146640,7709
15234,IAC,146642,7709
15235,IAC,146643,7709
15236,IAC,146645,7709
15237,IAC,146646,7709
15238,IAC,146648,7709
15239,IAC,146649,7709
15240,IAC,146651,7709
15241,IAC,146652,7709
15242,IAC,146654,7709
15243,IAC,146655,7709
15244,IAC,146657,7709
15245,IAC,146658,7709
15246,IAC,146660,7709
15247,IAC,146661,7709
15248,IAC,146663,7709
15249,IAC,146664,7709
15250,IAC,138966,7183
15251,IAC,138967,7183
15252,IAC,138969,7183
15253,IAC,138970,7183
15254,IAC,138972,7183
15255,IAC,138973,7183
15256,IAC,138975,7183
15257,IAC,138977,7183
15258,IAC,138978,7183
15259,IAC,138980,7183
15260,IAC,141515,7380
15261,IAC,141516,7380
15262,IAC,153643,8181
15263,IAC,153644,8181
15264,IAC,153646,8181
15265,IAC,153648,8181
15266,IAC,153650,8181
15267,IAC,141767,7405
15268,IAC,141768,7405
15269,IAC,141770,7405
15270,IAC,141771,7405
15271,IAC,141773,7405
15272,IAC,141774,7405
15273,IAC,141776,7405
15274,IAC,141777,7405
15275,IAC,141779,7405
15276,IAC,141780,7405
15277,IAC,141782,7405
15278,IAC,141783,7405
15279,IAC,141785,7405
15280,IAC,141786,7405
15281,IAC,141788,7405
15282,IAC,141789,7405
15283,IAC,141791,7405
15284,IAC,141792,7405
15285,IAC,141794,7405
15286,IAC,141795,7405
15287,IAC,148021,7796
15288,IAC,148022,7796
15289,IAC,148024,7796
15290,IAC,148025,7796
15291,IAC,148027,7796
15292,IAC,148028,7796
15293,IAC,143235,7495
15294,IAC,143236,7495
15295,IAC,143238,7495
15296,IAC,143239,7495
15297,IAC,143241,7495
15298,IAC,143242,7495
15299,IAC,143244,7495
15300,IAC,143245,7495
15301,IAC,143247,7495
15302,IAC,143248,7495
15303,IAC,143250,7495
15304,IAC,143251,7495
15305,IAC,143253,7495
15306,IAC,143254,7495
15307,IAC,162385,8774
15308,IAC,162386,8774
15309,IAC,162388,8774
15310,IAC,162389,8774
15311,IAC,148248,7814
15312,IAC,148249,7814
15313,IAC,162563,8783
15314,IAC,162564,8783
15315,IAC,162566,8783
15316,IAC,162567,8783
15317,IAC,162569,8783
15318,IAC,162570,8783
15319,IAC,162572,8783
15320,IAC,162573,8783
15321,IAC,162575,8783
15322,IAC,162576,8783
15323,IAC,162578,8783
15324,IAC,162579,8783
15325,IAC,150188,7939
15326,IAC,150189,7939
15327,IAC,150191,7939
15328,IAC,150192,7939
15329,IAC,152635,8113
15330,IAC,152636,8113
15331,IAC,152638,8113
15332,IAC,152639,8113
15333,IAC,153614,8178
15334,IAC,153615,8178
15335,IAC,154889,8274
15336,IAC,154890,8274
15337,IAC,154892,8274
15338,IAC,154894,8274
15339,IAC,154896,8274
15340,IAC,159527,8792
15340,IAC,159527,8582
15341,IAC,162740,8792
15342,IAC,162741,8792
15343,IAC,162743,8792
15344,IAC,162744,8792
15345,IAC,162746,8792
15346,IAC,162748,8792
15347,IAC,162749,8792
15348,IAC,162751,8792
15349,IAC,162753,8792
15350,IAC,162754,8792
15351,IAC,162756,8792
15352,IAC,162757,8792
15353,IAC,137118,7065
15354,IAC,137119,7065
15355,IAC,137121,7065
15356,IAC,137122,7065
15357,IAC,137124,7065
15358,IAC,137125,7065
15359,IAC,137127,7065
15360,IAC,137128,7065
15361,IAC,159441,8574
15362,IAC,159442,8574
15363,IAC,159444,8574
15364,IAC,159445,8574
15365,IAC,159447,8574
15366,IAC,159448,8574
15367,IAC,148800,7854
15368,IAC,148801,7854
15369,IAC,151318,8021
15370,IAC,151319,8021
15371,IAC,151321,8021
15372,IAC,151322,8021
15373,IAC,151324,8021
15374,IAC,151325,8021
15375,IAC,161312,8692
15376,IAC,161313,8692
15377,IAC,146055,7668
15378,IAC,146056,7668
15379,IAC,138335,7134
15380,IAC,138336,7134
15381,IAC,138338,7134
15382,IAC,138340,7134
15383,IAC,138341,7134
15384,IAC,138343,7134
15385,IAC,138344,7134
15386,IAC,138346,7134
15387,IAC,138347,7134
15388,IAC,138349,7134
15389,IAC,138350,7134
15390,IAC,138352,7134
15391,IAC,138353,7134
15392,IAC,138355,7134
15393,IAC,137806,7094
15394,IAC,137807,7094
15395,IAC,137809,7094
15396,IAC,137810,7094
15397,IAC,137812,7094
15398,IAC,137813,7094
15399,IAC,137815,7094
15400,IAC,137816,7094
15401,IAC,149950,7924
15402,IAC,149951,7924
15403,IAC,149953,7924
15404,IAC,149954,7924
15405,IAC,149956,7924
15406,IAC,149958,7924
15407,IAC,149960,7924
15408,IAC,149962,7924
15409,IAC,149963,7924
15410,IAC,149965,7924
15411,IAC,149967,7924
15412,IAC,149968,7924
15413,IAC,149970,7924
15414,IAC,149972,7924
15415,IAC,149973,7924
15416,IAC,149975,7924
15417,IAC,149976,7924
15418,IAC,149978,7924
15419,IAC,149979,7924
15420,IAC,149981,7924
15421,IAC,149982,7924
15422,IAC,149984,7924
15423,IAC,149985,7924
15424,IAC,149987,7924
15425,IAC,149989,7924
15426,IAC,149991,7924
15427,IAC,149992,7924
15428,IAC,149994,7924
15429,IAC,149996,7924
